,image_path,image_id,point_num,point_id,point_coordinate,true_class,pred_class,true_group,pred_group
6792,../data/input_images/20220323_063258_000_0235.jpg,1784821,5,70606978,"3984, 2280",UNK,UNK,IN,IN
6793,../data/input_images/20220323_063302_600_0251.jpg,1784810,1,70588307,"1328, 760",UNK,UNK,IN,IN
6794,../data/input_images/20220323_063302_600_0251.jpg,1784810,2,70588313,"3984, 760",CM-B,ACT-B,HC,HC
6795,../data/input_images/20220323_063302_600_0251.jpg,1784810,3,70588316,"2656, 1520",UNK,UNK,IN,IN
6796,../data/input_images/20220323_063302_600_0251.jpg,1784810,4,70588320,"1328, 2280",WA,WA,IN,IN
6797,../data/input_images/20220323_063302_600_0251.jpg,1784810,5,70588329,"3984, 2280",UNK,UNK,IN,IN
6798,../data/input_images/20220323_063306_900_0265.jpg,1784813,1,70588309,"1328, 760",CE,UNK,HC,IN
6799,../data/input_images/20220323_063306_900_0265.jpg,1784813,2,70588315,"3984, 760",TA,TA,A,A
6800,../data/input_images/20220323_063306_900_0265.jpg,1784813,3,70588324,"2656, 1520",ACX,ACT,HC,HC
6801,../data/input_images/20220323_063306_900_0265.jpg,1784813,4,70588332,"1328, 2280",ACT,UNK,HC,IN
6802,../data/input_images/20220323_063306_900_0265.jpg,1784813,5,70588340,"3984, 2280",ACB-B,ACB-B,HC,HC
6803,../data/input_images/20220323_063328_300_0336.jpg,1784830,1,70588703,"1328, 760",ACB,UNK,HC,IN
6804,../data/input_images/20220323_063328_300_0336.jpg,1784830,2,70588707,"3984, 760",UNK,UNK,IN,IN
6805,../data/input_images/20220323_063328_300_0336.jpg,1784830,3,70588710,"2656, 1520",UNK,UNK,IN,IN
6806,../data/input_images/20220323_063328_300_0336.jpg,1784830,4,70588714,"1328, 2280",TA,UNK,A,IN
6807,../data/input_images/20220323_063328_300_0336.jpg,1784830,5,70588719,"3984, 2280",UNK,UNK,IN,IN
6808,../data/input_images/20220323_063332_600_0350.jpg,1784832,1,70603933,"1328, 760",ACO,ACD-B,HC,HC
6809,../data/input_images/20220323_063332_600_0350.jpg,1784832,2,70603949,"3984, 760",UNK,TA,IN,A
6810,../data/input_images/20220323_063332_600_0350.jpg,1784832,3,70603959,"2656, 1520",R,DC,AB,AB
6811,../data/input_images/20220323_063332_600_0350.jpg,1784832,4,70603970,"1328, 2280",TA,UNK,A,IN
6812,../data/input_images/20220323_063332_600_0350.jpg,1784832,5,70603980,"3984, 2280",TA,CB,A,HC
6813,../data/input_images/20220323_063340_300_0375.jpg,1784824,1,70601414,"1328, 760",CB,CB,HC,HC
6814,../data/input_images/20220323_063340_300_0375.jpg,1784824,2,70601422,"3984, 760",TA,TA,A,A
6815,../data/input_images/20220323_063340_300_0375.jpg,1784824,3,70601427,"2656, 1520",TA,TA,A,A
6816,../data/input_images/20220323_063340_300_0375.jpg,1784824,4,70601437,"1328, 2280",TA,TA,A,A
6817,../data/input_images/20220323_063340_300_0375.jpg,1784824,5,70601447,"3984, 2280",S,S,AB,AB
6818,../data/input_images/20220323_063345_100_0391.jpg,1784836,1,70603930,"1328, 760",UNK,WA,IN,IN
6819,../data/input_images/20220323_063345_100_0391.jpg,1784836,2,70603940,"3984, 760",ACD,ACD,HC,HC
6820,../data/input_images/20220323_063345_100_0391.jpg,1784836,3,70603950,"2656, 1520",ACO,CB,HC,HC
6821,../data/input_images/20220323_063345_100_0391.jpg,1784836,4,70603960,"1328, 2280",TA,TA,A,A
6822,../data/input_images/20220323_063345_100_0391.jpg,1784836,5,70603969,"3984, 2280",ACD,ACD,HC,HC
6823,../data/input_images/20220323_063357_000_0430.jpg,1784825,1,70601407,"1328, 760",WA,WA,IN,IN
6824,../data/input_images/20220323_063357_000_0430.jpg,1784825,2,70601411,"3984, 760",TA,TA,A,A
6825,../data/input_images/20220323_063357_000_0430.jpg,1784825,3,70601419,"2656, 1520",TA,UNK,A,IN
6826,../data/input_images/20220323_063357_000_0430.jpg,1784825,4,70601426,"1328, 2280",WA,WA,IN,IN
6827,../data/input_images/20220323_063357_000_0430.jpg,1784825,5,70601433,"3984, 2280",CM-B,CM,HC,HC
6828,../data/input_images/20220323_063406_600_0463.jpg,1784826,1,70606916,"1328, 760",WA,WA,IN,IN
6829,../data/input_images/20220323_063406_600_0463.jpg,1784826,2,70606924,"3984, 760",ACT,ACT,HC,HC
6830,../data/input_images/20220323_063406_600_0463.jpg,1784826,3,70606932,"2656, 1520",ACT,ACT,HC,HC
6831,../data/input_images/20220323_063406_600_0463.jpg,1784826,4,70606941,"1328, 2280",WA,WA,IN,IN
6832,../data/input_images/20220323_063406_600_0463.jpg,1784826,5,70606949,"3984, 2280",ACO-F,DC,HC,AB
6833,../data/input_images/20220323_063410_700_0477.jpg,1784829,1,70614255,"1328, 760",WA,WA,IN,IN
6834,../data/input_images/20220323_063410_700_0477.jpg,1784829,2,70614259,"3984, 760",TA,TA,A,A
6835,../data/input_images/20220323_063410_700_0477.jpg,1784829,3,70614264,"2656, 1520",UNK,UNK,IN,IN
6836,../data/input_images/20220323_063410_700_0477.jpg,1784829,4,70614272,"1328, 2280",WA,WA,IN,IN
6837,../data/input_images/20220323_063410_700_0477.jpg,1784829,5,70614280,"3984, 2280",UNK,WA,IN,IN
6838,../data/input_images/20220323_063427_700_0535.jpg,1784846,1,70606907,"1328, 760",UNK,CE-B,IN,HC
6839,../data/input_images/20220323_063427_700_0535.jpg,1784846,2,70606911,"3984, 760",UNK,UNK,IN,IN
6840,../data/input_images/20220323_063427_700_0535.jpg,1784846,3,70606919,"2656, 1520",UNK,UNK,IN,IN
6841,../data/input_images/20220323_063427_700_0535.jpg,1784846,4,70606927,"1328, 2280",UNK,UNK,IN,IN
6842,../data/input_images/20220323_063427_700_0535.jpg,1784846,5,70606936,"3984, 2280",CM,UNK,HC,IN
6843,../data/input_images/20220323_063435_900_0563.jpg,1784852,1,70596908,"1328, 760",UNK,UNK,IN,IN
6844,../data/input_images/20220323_063435_900_0563.jpg,1784852,2,70596913,"3984, 760",TA,TA,A,A
6845,../data/input_images/20220323_063435_900_0563.jpg,1784852,3,70596921,"2656, 1520",ACT,DC,HC,AB
6846,../data/input_images/20220323_063435_900_0563.jpg,1784852,4,70596929,"1328, 2280",UNK,UNK,IN,IN
6847,../data/input_images/20220323_063435_900_0563.jpg,1784852,5,70596938,"3984, 2280",TA,TA,A,A
6848,../data/input_images/20220323_063448_000_0604.jpg,1784838,1,70606905,"1328, 760",WA,WA,IN,IN
6849,../data/input_images/20220323_063448_000_0604.jpg,1784838,2,70606914,"3984, 760",UNK,UNK,IN,IN
6850,../data/input_images/20220323_063448_000_0604.jpg,1784838,3,70606923,"2656, 1520",WA,WA,IN,IN
6851,../data/input_images/20220323_063448_000_0604.jpg,1784838,4,70606931,"1328, 2280",WA,WA,IN,IN
6852,../data/input_images/20220323_063448_000_0604.jpg,1784838,5,70606934,"3984, 2280",UNK,UNK,IN,IN
6853,../data/input_images/20220323_063452_100_0618.jpg,1784851,1,70606915,"1328, 760",UNK,UNK,IN,IN
6854,../data/input_images/20220323_063452_100_0618.jpg,1784851,2,70606922,"3984, 760",ACT,ACT,HC,HC
6855,../data/input_images/20220323_063452_100_0618.jpg,1784851,3,70606930,"2656, 1520",UNK,UNK,IN,IN
6856,../data/input_images/20220323_063452_100_0618.jpg,1784851,4,70606935,"1328, 2280",WA,WA,IN,IN
6857,../data/input_images/20220323_063452_100_0618.jpg,1784851,5,70606944,"3984, 2280",UNK,UNK,IN,IN
6858,../data/input_images/20220323_063500_500_0647.jpg,1784844,1,70606904,"1328, 760",WA,WA,IN,IN
6859,../data/input_images/20220323_063500_500_0647.jpg,1784844,2,70606918,"3984, 760",CM,CM,HC,HC
6860,../data/input_images/20220323_063500_500_0647.jpg,1784844,3,70606926,"2656, 1520",UNK,UNK,IN,IN
6861,../data/input_images/20220323_063500_500_0647.jpg,1784844,4,70606938,"1328, 2280",WA,WA,IN,IN
6862,../data/input_images/20220323_063500_500_0647.jpg,1784844,5,70606947,"3984, 2280",WA,WA,IN,IN
6863,../data/input_images/20220323_063516_700_0701.jpg,1784850,1,70601914,"1328, 760",SE-B,UNK,SC-B,IN
6864,../data/input_images/20220323_063516_700_0701.jpg,1784850,2,70601921,"3984, 760",MA,TA,A,A
6865,../data/input_images/20220323_063516_700_0701.jpg,1784850,3,70601929,"2656, 1520",SE,ACB-B,SC,HC
6866,../data/input_images/20220323_063516_700_0701.jpg,1784850,4,70601938,"1328, 2280",UNK,ACO,IN,HC
6867,../data/input_images/20220323_063516_700_0701.jpg,1784850,5,70601948,"3984, 2280",ACD,TA,HC,A
6868,../data/input_images/20220323_063523_300_0723.jpg,1784853,1,70601942,"1328, 760",S,WA,AB,IN
6869,../data/input_images/20220323_063523_300_0723.jpg,1784853,2,70601952,"3984, 760",UNK,UNK,IN,IN
6870,../data/input_images/20220323_063523_300_0723.jpg,1784853,3,70601962,"2656, 1520",WA,UNK,IN,IN
6871,../data/input_images/20220323_063523_300_0723.jpg,1784853,4,70601972,"1328, 2280",WA,UNK,IN,IN
6872,../data/input_images/20220323_063523_300_0723.jpg,1784853,5,70601982,"3984, 2280",UNK,UNK,IN,IN
6873,../data/input_images/20220323_063539_800_0780.jpg,1784858,1,70595903,"1328, 760",UNK,UNK,IN,IN
6874,../data/input_images/20220323_063539_800_0780.jpg,1784858,2,70595912,"3984, 760",UNK,UNK,IN,IN
6875,../data/input_images/20220323_063539_800_0780.jpg,1784858,3,70595918,"2656, 1520",UNK,UNK,IN,IN
6876,../data/input_images/20220323_063539_800_0780.jpg,1784858,4,70595923,"1328, 2280",UNK,UNK,IN,IN
6877,../data/input_images/20220323_063539_800_0780.jpg,1784858,5,70595932,"3984, 2280",UNK,UNK,IN,IN
6878,../data/input_images/20220323_063544_000_0794.jpg,1784860,1,70616270,"1328, 760",CM,CM,HC,HC
6879,../data/input_images/20220323_063544_000_0794.jpg,1784860,2,70616279,"3984, 760",TA,TA,A,A
6880,../data/input_images/20220323_063544_000_0794.jpg,1784860,3,70616289,"2656, 1520",ACO,UNK-R,HC,IN
6881,../data/input_images/20220323_063544_000_0794.jpg,1784860,4,70616298,"1328, 2280",ACT,UNK,HC,IN
6882,../data/input_images/20220323_063544_000_0794.jpg,1784860,5,70616308,"3984, 2280",ACO,ACD,HC,HC
6883,../data/input_images/20220323_063555_800_0834.jpg,1784864,1,70614258,"1328, 760",UNK,UNK,IN,IN
6884,../data/input_images/20220323_063555_800_0834.jpg,1784864,2,70614263,"3984, 760",UNK,UNK,IN,IN
6885,../data/input_images/20220323_063555_800_0834.jpg,1784864,3,70614269,"2656, 1520",UNK,UNK,IN,IN
6886,../data/input_images/20220323_063555_800_0834.jpg,1784864,4,70614277,"1328, 2280",UNK,WA,IN,IN
6887,../data/input_images/20220323_063555_800_0834.jpg,1784864,5,70614291,"3984, 2280",UNK,WA,IN,IN
6888,../data/input_images/20220323_063600_500_0850.jpg,1784854,1,70615754,"1328, 760",UNK,UNK,IN,IN
6889,../data/input_images/20220323_063600_500_0850.jpg,1784854,2,70615773,"3984, 760",TA,TA,A,A
6890,../data/input_images/20220323_063600_500_0850.jpg,1784854,3,70615780,"2656, 1520",UNK,UNK,IN,IN
6891,../data/input_images/20220323_063600_500_0850.jpg,1784854,4,70615788,"1328, 2280",CM,UNK,HC,IN
6892,../data/input_images/20220323_063600_500_0850.jpg,1784854,5,70615803,"3984, 2280",UNK,UNK,IN,IN
6893,../data/input_images/20220323_063611_300_0886.jpg,1784869,1,70601923,"1328, 760",TA,TA,A,A
6894,../data/input_images/20220323_063611_300_0886.jpg,1784869,2,70601932,"3984, 760",TA,TA,A,A
6895,../data/input_images/20220323_063611_300_0886.jpg,1784869,3,70601947,"2656, 1520",UNK,UNK,IN,IN
6896,../data/input_images/20220323_063611_300_0886.jpg,1784869,4,70601957,"1328, 2280",OT,ACO,OT,HC
6897,../data/input_images/20220323_063611_300_0886.jpg,1784869,5,70601967,"3984, 2280",DC,TA,AB,A
6898,../data/input_images/20220323_063614_800_0897.jpg,1784867,1,70616287,"1328, 760",DC,DC,AB,AB
6899,../data/input_images/20220323_063614_800_0897.jpg,1784867,2,70616297,"3984, 760",TA,UNK,A,IN
6900,../data/input_images/20220323_063614_800_0897.jpg,1784867,3,70616306,"2656, 1520",TA,TA,A,A
6901,../data/input_images/20220323_063614_800_0897.jpg,1784867,4,70616316,"1328, 2280",TA,TA,A,A
6902,../data/input_images/20220323_063614_800_0897.jpg,1784867,5,70616327,"3984, 2280",ACO,ACT,HC,HC
6903,../data/input_images/20220323_063621_200_0918.jpg,1784868,1,70615800,"1328, 760",UNK,UNK,IN,IN
6904,../data/input_images/20220323_063621_200_0918.jpg,1784868,2,70615811,"3984, 760",TA,R,A,AB
6905,../data/input_images/20220323_063621_200_0918.jpg,1784868,3,70615821,"2656, 1520",TA,TA,A,A
6906,../data/input_images/20220323_063621_200_0918.jpg,1784868,4,70615831,"1328, 2280",TA,UNK,A,IN
6907,../data/input_images/20220323_063621_200_0918.jpg,1784868,5,70615840,"3984, 2280",TA,TA,A,A
6908,../data/input_images/20220323_063629_300_0944.jpg,1784861,1,70607451,"1328, 760",UNK,UNK,IN,IN
6909,../data/input_images/20220323_063629_300_0944.jpg,1784861,2,70607461,"3984, 760",TA,TA,A,A
6910,../data/input_images/20220323_063629_300_0944.jpg,1784861,3,70607471,"2656, 1520",CE,CE,HC,HC
6911,../data/input_images/20220323_063629_300_0944.jpg,1784861,4,70607481,"1328, 2280",UNK,UNK,IN,IN
6912,../data/input_images/20220323_063629_300_0944.jpg,1784861,5,70607491,"3984, 2280",TA,S,A,AB
6913,../data/input_images/20220323_063643_200_0990.jpg,1784878,1,70607404,"1328, 760",WA,WA,IN,IN
6914,../data/input_images/20220323_063643_200_0990.jpg,1784878,2,70607405,"3984, 760",CE,UNK,HC,IN
6915,../data/input_images/20220323_063643_200_0990.jpg,1784878,3,70607408,"2656, 1520",CB,SER,HC,SC
6916,../data/input_images/20220323_063643_200_0990.jpg,1784878,4,70607416,"1328, 2280",WA,UNK,IN,IN
6917,../data/input_images/20220323_063643_200_0990.jpg,1784878,5,70607425,"3984, 2280",CM,UNK,HC,IN
6918,../data/input_images/20220323_063647_800_1005.jpg,1784881,1,70616255,"1328, 760",CM,UNK,HC,IN
6919,../data/input_images/20220323_063647_800_1005.jpg,1784881,2,70616263,"3984, 760",WA,UNK,IN,IN
6920,../data/input_images/20220323_063647_800_1005.jpg,1784881,3,70616272,"2656, 1520",TA,TA,A,A
6921,../data/input_images/20220323_063647_800_1005.jpg,1784881,4,70616281,"1328, 2280",ACB,ACB,HC,HC
6922,../data/input_images/20220323_063647_800_1005.jpg,1784881,5,70616291,"3984, 2280",TA,TA,A,A
6923,../data/input_images/20220323_063652_100_1019.jpg,1784884,1,70603907,"1328, 760",ACT,UNK,HC,IN
6924,../data/input_images/20220323_063652_100_1019.jpg,1784884,2,70603913,"3984, 760",CE,CM,HC,HC
6925,../data/input_images/20220323_063652_100_1019.jpg,1784884,3,70603920,"2656, 1520",CE-B,CM,HC,HC
6926,../data/input_images/20220323_063652_100_1019.jpg,1784884,4,70603925,"1328, 2280",ACO,SE,HC,SC
6927,../data/input_images/20220323_063652_100_1019.jpg,1784884,5,70603939,"3984, 2280",TA,TA,A,A
6928,../data/input_images/20220323_063656_300_1033.jpg,1784870,1,70607402,"1328, 760",UNK,UNK,IN,IN
6929,../data/input_images/20220323_063656_300_1033.jpg,1784870,2,70607414,"3984, 760",UNK,UNK,IN,IN
6930,../data/input_images/20220323_063656_300_1033.jpg,1784870,3,70607423,"2656, 1520",WA,UNK,IN,IN
6931,../data/input_images/20220323_063656_300_1033.jpg,1784870,4,70607431,"1328, 2280",WA,WA,IN,IN
6932,../data/input_images/20220323_063656_300_1033.jpg,1784870,5,70607440,"3984, 2280",ACT-B,UNK,HC,IN
6933,../data/input_images/20220323_063709_400_1078.jpg,1784873,1,70607407,"1328, 760",UNK,S,IN,AB
6934,../data/input_images/20220323_063709_400_1078.jpg,1784873,2,70607415,"3984, 760",DC,UNK,AB,IN
6935,../data/input_images/20220323_063709_400_1078.jpg,1784873,3,70607424,"2656, 1520",UNK,UNK,IN,IN
6936,../data/input_images/20220323_063709_400_1078.jpg,1784873,4,70607433,"1328, 2280",UNK,UNK,IN,IN
6937,../data/input_images/20220323_063709_400_1078.jpg,1784873,5,70607441,"3984, 2280",UNK,UNK,IN,IN
6938,../data/input_images/20220323_063743_400_1193.jpg,1784894,1,70603906,"1328, 760",DC,CB,AB,HC
6939,../data/input_images/20220323_063743_400_1193.jpg,1784894,2,70603911,"3984, 760",TA,TA,A,A
6940,../data/input_images/20220323_063743_400_1193.jpg,1784894,3,70603917,"2656, 1520",TA,TA,A,A
6941,../data/input_images/20220323_063743_400_1193.jpg,1784894,4,70603923,"1328, 2280",TA,TA,A,A
6942,../data/input_images/20220323_063743_400_1193.jpg,1784894,5,70603935,"3984, 2280",TA,TA,A,A
6943,../data/input_images/20220323_063759_000_1244.jpg,1784898,1,70603909,"1328, 760",UNK,UNK,IN,IN
6944,../data/input_images/20220323_063759_000_1244.jpg,1784898,2,70603915,"3984, 760",CM,CM,HC,HC
6945,../data/input_images/20220323_063759_000_1244.jpg,1784898,3,70603922,"2656, 1520",TA,TA,A,A
6946,../data/input_images/20220323_063759_000_1244.jpg,1784898,4,70603929,"1328, 2280",UNK,UNK,IN,IN
6947,../data/input_images/20220323_063759_000_1244.jpg,1784898,5,70603934,"3984, 2280",UNK,TA,IN,A
6948,../data/input_images/20220323_063803_600_1259.jpg,1784887,1,70608947,"1328, 760",WA,WA,IN,IN
6949,../data/input_images/20220323_063803_600_1259.jpg,1784887,2,70608957,"3984, 760",CB,ACO,HC,HC
6950,../data/input_images/20220323_063803_600_1259.jpg,1784887,3,70608967,"2656, 1520",UNK,UNK,IN,IN
6951,../data/input_images/20220323_063803_600_1259.jpg,1784887,4,70608977,"1328, 2280",WA,WA,IN,IN
6952,../data/input_images/20220323_063803_600_1259.jpg,1784887,5,70608987,"3984, 2280",CB,UNK,HC,IN
6953,../data/input_images/20220323_063812_700_1290.jpg,1784897,1,70616253,"1328, 760",UNK,TA,IN,A
6954,../data/input_images/20220323_063812_700_1290.jpg,1784897,2,70616256,"3984, 760",CMR,CM,HC,HC
6955,../data/input_images/20220323_063812_700_1290.jpg,1784897,3,70616267,"2656, 1520",UNK,UNK,IN,IN
6956,../data/input_images/20220323_063812_700_1290.jpg,1784897,4,70616276,"1328, 2280",UNK,UNK,IN,IN
6957,../data/input_images/20220323_063812_700_1290.jpg,1784897,5,70616285,"3984, 2280",UNK,UNK,IN,IN
6958,../data/input_images/20220323_063821_000_1317.jpg,1784888,1,70601920,"1328, 760",DC,TA,AB,A
6959,../data/input_images/20220323_063821_000_1317.jpg,1784888,2,70601931,"3984, 760",UNK,UNK,IN,IN
6960,../data/input_images/20220323_063821_000_1317.jpg,1784888,3,70601939,"2656, 1520",TA,UNK,A,IN
6961,../data/input_images/20220323_063821_000_1317.jpg,1784888,4,70601949,"1328, 2280",CE-B,CE-B,HC,HC
6962,../data/input_images/20220323_063821_000_1317.jpg,1784888,5,70601959,"3984, 2280",UNK,UNK,IN,IN
6963,../data/input_images/20220323_063825_500_1332.jpg,1784892,1,70595924,"1328, 760",UNK,UNK,IN,IN
6964,../data/input_images/20220323_063825_500_1332.jpg,1784892,2,70595933,"3984, 760",S,CM,AB,HC
6965,../data/input_images/20220323_063825_500_1332.jpg,1784892,3,70595946,"2656, 1520",UNK,UNK,IN,IN
6966,../data/input_images/20220323_063825_500_1332.jpg,1784892,4,70595956,"1328, 2280",UNK,WA,IN,IN
6967,../data/input_images/20220323_063825_500_1332.jpg,1784892,5,70595965,"3984, 2280",UNK,UNK,IN,IN
6968,../data/input_images/20220323_063830_000_1347.jpg,1784895,1,70595907,"1328, 760",WA,WA,IN,IN
6969,../data/input_images/20220323_063830_000_1347.jpg,1784895,2,70595914,"3984, 760",CE-B,UNK,HC,IN
6970,../data/input_images/20220323_063830_000_1347.jpg,1784895,3,70595919,"2656, 1520",UNK,UNK,IN,IN
6971,../data/input_images/20220323_063830_000_1347.jpg,1784895,4,70595929,"1328, 2280",WA,WA,IN,IN
6972,../data/input_images/20220323_063830_000_1347.jpg,1784895,5,70595937,"3984, 2280",UNK,UNK,IN,IN
6973,../data/input_images/20220323_063834_300_1361.jpg,1784891,1,70601906,"1328, 760",WA,WA,IN,IN
6974,../data/input_images/20220323_063834_300_1361.jpg,1784891,2,70601912,"3984, 760",UNK,UNK,IN,IN
6975,../data/input_images/20220323_063834_300_1361.jpg,1784891,3,70601919,"2656, 1520",WA,WA,IN,IN
6976,../data/input_images/20220323_063834_300_1361.jpg,1784891,4,70601927,"1328, 2280",WA,WA,IN,IN
6977,../data/input_images/20220323_063834_300_1361.jpg,1784891,5,70601936,"3984, 2280",UNK,ACT,IN,HC
6978,../data/input_images/20220323_063850_100_1414.jpg,1784904,1,70604919,"1328, 760",WA,WA,IN,IN
6979,../data/input_images/20220323_063850_100_1414.jpg,1784904,2,70604927,"3984, 760",UNK,UNK,IN,IN
6980,../data/input_images/20220323_063850_100_1414.jpg,1784904,3,70604944,"2656, 1520",UNK,UNK,IN,IN
6981,../data/input_images/20220323_063850_100_1414.jpg,1784904,4,70604954,"1328, 2280",WA,WA,IN,IN
6982,../data/input_images/20220323_063850_100_1414.jpg,1784904,5,70604963,"3984, 2280",UNK,WA,IN,IN
6983,../data/input_images/20220323_063910_800_1483.jpg,1784915,1,70607969,"1328, 760",UNK,UNK,IN,IN
6984,../data/input_images/20220323_063910_800_1483.jpg,1784915,2,70607978,"3984, 760",ACO-B,UNK,HC,IN
6985,../data/input_images/20220323_063910_800_1483.jpg,1784915,3,70607989,"2656, 1520",UNK,ACO,IN,HC
6986,../data/input_images/20220323_063910_800_1483.jpg,1784915,4,70607999,"1328, 2280",CM,CM,HC,HC
6987,../data/input_images/20220323_063910_800_1483.jpg,1784915,5,70608008,"3984, 2280",DC,ACT,AB,HC
6988,../data/input_images/20220323_063915_100_1497.jpg,1784913,1,70607907,"1328, 760",UNK,UNK,IN,IN
6989,../data/input_images/20220323_063915_100_1497.jpg,1784913,2,70607913,"3984, 760",TA,TA,A,A
6990,../data/input_images/20220323_063915_100_1497.jpg,1784913,3,70607922,"2656, 1520",TA,TA,A,A
6991,../data/input_images/20220323_063915_100_1497.jpg,1784913,4,70607929,"1328, 2280",ACD,ACO,HC,HC
6992,../data/input_images/20220323_063915_100_1497.jpg,1784913,5,70607940,"3984, 2280",UNK,TA,IN,A
6993,../data/input_images/20220323_063919_200_1510.jpg,1784910,1,70615758,"1328, 760",CM,ACT,HC,HC
6994,../data/input_images/20220323_063919_200_1510.jpg,1784910,2,70615762,"3984, 760",TA,R,A,AB
6995,../data/input_images/20220323_063919_200_1510.jpg,1784910,3,70615767,"2656, 1520",UNK,UNK,IN,IN
6996,../data/input_images/20220323_063919_200_1510.jpg,1784910,4,70615776,"1328, 2280",UNK,UNK,IN,IN
6997,../data/input_images/20220323_063919_200_1510.jpg,1784910,5,70615785,"3984, 2280",UNK,UNK,IN,IN
